infraction_detail_id,infraction_details_count,booking_id,disciplinary_event_date_time,disciplinary_event_network_id,infraction_type
inf_20180126132_DIV08-2018-3642,2,20180126132,2018-03-16 21:05:00,DIV08-2018-3642,219 Disobeying or Resisting Orders
inf_20180309196_DIV08-2018-3642,1,20180309196,2018-03-16 21:05:00,DIV08-2018-3642,105 Disorderly Conduct
inf_20180309196_DIV08-2018-3642,2,20180309196,2018-03-16 21:05:00,DIV08-2018-3642,207 Fighting
inf_20180309196_DIV08-2018-3642,3,20180309196,2018-03-16 21:05:00,DIV08-2018-3642,219 Disobeying or Resisting Orders
inf_20170916037_DIV08-2018-368,1,20170916037,2018-01-09 04:48:00,DIV08-2018-368,207 Fighting
inf_20170916037_DIV08-2018-368,2,20170916037,2018-01-09 04:48:00,DIV08-2018-368,307 Battery
inf_20180105024_DIV08-2018-368,1,20180105024,2018-01-09 04:48:00,DIV08-2018-368,207 Fighting
inf_20170828199_DIV08-2018-3700,1,20170828199,2018-03-18 17:46:00,DIV08-2018-3700,307 Battery
inf_20171031118_DIV08-2018-3700,1,20171031118,2018-03-18 17:46:00,DIV08-2018-3700,207 Fighting
inf_20180107129_DIV08-2018-3700,1,20180107129,2018-03-18 17:46:00,DIV08-2018-3700,117 Theft From Another Inmate
inf_20180107129_DIV08-2018-3700,2,20180107129,2018-03-18 17:46:00,DIV08-2018-3700,207 Fighting
inf_20140822017_DIV08-2018-3724,1,20140822017,2018-03-19 11:40:00,DIV08-2018-3724,105 Disorderly Conduct
inf_20140822017_DIV08-2018-3724,2,20140822017,2018-03-19 11:40:00,DIV08-2018-3724,307 Battery
inf_20170209182_DIV08-2018-3744,1,20170209182,2018-03-19 21:21:00,DIV08-2018-3744,307 Battery
inf_20180111001_DIV08-2018-3744,1,20180111001,2018-03-19 21:21:00,DIV08-2018-3744,307 Battery
inf_20180125129_DIV08-2018-3744,1,20180125129,2018-03-19 21:21:00,DIV08-2018-3744,207 Fighting
inf_20170913218_DIV08-2018-3777,1,20170913218,2018-03-20 14:30:00,DIV08-2018-3777,207 Fighting
inf_20170913218_DIV08-2018-3777,2,20170913218,2018-03-20 14:30:00,DIV08-2018-3777,219 Disobeying or Resisting Orders
inf_20180114136_DIV08-2018-3777,1,20180114136,2018-03-20 14:30:00,DIV08-2018-3777,207 Fighting
inf_20180114136_DIV08-2018-3777,2,20180114136,2018-03-20 14:30:00,DIV08-2018-3777,219 Disobeying or Resisting Orders
inf_20190222228_DIV08-2018-3777,1,20190222228,2018-03-20 14:30:00,DIV08-2018-3777,207 Fighting
inf_20190222228_DIV08-2018-3777,2,20190222228,2018-03-20 14:30:00,DIV08-2018-3777,219 Disobeying or Resisting Orders
inf_20180202189_DIV08-2018-3795,1,20180202189,2018-03-20 19:05:00,DIV08-2018-3795,211 Misuse of Medication
inf_20180211114_DIV08-2018-3865,1,20180211114,2018-03-21 20:00:00,DIV08-2018-3865,105 Disorderly Conduct
inf_20180211114_DIV08-2018-3865,2,20180211114,2018-03-21 20:00:00,DIV08-2018-3865,219 Disobeying or Resisting Orders
inf_20190204048_DIV08-2018-3866,1,20190204048,2018-03-21 20:29:00,DIV08-2018-3866,105 Disorderly Conduct
inf_20190204048_DIV08-2018-3866,2,20190204048,2018-03-21 20:29:00,DIV08-2018-3866,307 Battery
inf_20190204048_DIV08-2018-3866,3,20190204048,2018-03-21 20:29:00,DIV08-2018-3866,320 Verbal Threat to Staff
inf_20190204048_DIV08-2018-3866,4,20190204048,2018-03-21 20:29:00,DIV08-2018-3866,322 Disrespect to Staff
inf_20181212146_DIV08-2018-3911,1,20181212146,2018-03-22 18:05:00,DIV08-2018-3911,207 Fighting
inf_20190204048_DIV08-2018-3911,1,20190204048,2018-03-22 18:05:00,DIV08-2018-3911,207 Fighting
inf_20171207081_DIV08-2018-3925,1,20171207081,2018-03-22 22:15:00,DIV08-2018-3925,307 Battery
inf_20181103191_DIV08-2018-3942,1,20181103191,2018-03-23 10:00:00,DIV08-2018-3942,307 Battery
inf_20180110172_DIV08-2018-3950,1,20180110172,2018-03-23 12:00:00,DIV08-2018-3950,207 Fighting
inf_20180110172_DIV08-2018-3950,2,20180110172,2018-03-23 12:00:00,DIV08-2018-3950,219 Disobeying or Resisting Orders
